0.01,Hour,,
2,2,,
Ca_Feed,F_Feed,Ca_Product,Cb_Product
VdVR.Feed.Ca,VdVR.Feed.F,VdVR.Prod.Ca,VdVR.Prod.Cb
Feed_Conc_A,Feed_Flow,Prod_Conc_A,Prod_Conc_B
kmol/m3,m3/hr,kmol/m3,kmol/m3
11,3420,1.202309325,3.229125018
11,3420,1.202892769,3.229296518
11,3420,1.203084651,3.229342048
11,3420,1.203149208,3.229354926
11,3420,1.203173058,3.229359086
11,3960,1.203182937,3.229360643
11,3960,1.209990978,3.435296339
11,3960,1.234296865,3.482817677
11,3960,1.246023728,3.493667294
11,3960,1.250364893,3.496134493
11,3960,1.251801637,3.496695302
11,3960,1.252242959,3.496821755
11,3960,1.252380122,3.496852696
11,3960,1.252428901,3.496861934
11,3960,1.252447152,3.496864924
9,3960,1.25245449,3.496865989
9,3960,1.175802679,3.108729635
9,3960,1.111826674,3.014811592
9,3960,1.0839057,2.991608626
9,3960,1.073719355,2.985846819
9,3960,1.070314734,2.984416844
9,3960,1.069239934,2.984063583
9,3960,1.068910406,2.983975213
9,3960,1.068806877,2.983951566
9,3960,1.068770368,2.983944157
9,3600,1.068756078,2.983941522
9,3600,1.06714932,2.873038239
9,3600,1.053566207,2.844063867
9,3600,1.046325635,2.836446277
9,3600,1.043404004,2.834446156
9,3600,1.042355614,2.833920733
9,3600,1.042002888,2.833781803
9,3600,1.041884361,2.833742897
9,3600,1.041840021,2.83373011
9,3600,1.04182243,2.833725542
10.5,3600,1.04181506,2.833723783
10.5,3600,1.096673169,3.110017361
10.5,3600,1.144198892,3.179682486
10.5,3600,1.165515491,3.196981905
10.5,3600,1.173462333,3.201261416
10.5,3600,1.176165716,3.202315415
10.5,3600,1.177033459,3.202574033
10.5,3600,1.177306072,3.202639117
10.5,3600,1.177396689,3.202657341
10.5,3600,1.177428646,3.202662934
10.5,3600,1.177441765,3.202664993
10.5,3600,1.17744713,3.202665759
10.5,3600,1.177449319,3.202666051
10.5,3600,1.177450208,3.202666147
10.5,3600,1.177450566,3.202666178
10.5,3240,1.17745071,3.202666188
10.5,3240,1.173307283,3.068445545
10.5,3240,1.155962993,3.033485881
10.5,3240,1.146733686,3.024310701
10.5,3240,1.142967085,3.021901961
10.5,3240,1.141596537,3.021270595
10.5,3240,1.141131557,3.021105441
10.5,3240,1.140974652,3.021059767
10.5,3240,1.14091462,3.021044624
10.5,3240,1.140891547,3.021039493
10.5,3240,1.140881795,3.02103754
10.5,3240,1.140877692,3.021036788
10.5,3240,1.140875971,3.021036492
10.5,3240,1.140875254,3.021036391
10.5,3240,1.140874957,3.021036357
9.5,3240,1.140874835,3.021036345
9.5,3240,1.107266167,2.852974617
9.5,3240,1.07694479,2.807537857
9.5,3240,1.062587328,2.795132939
9.5,3240,1.056919854,2.791742393
9.5,3240,1.05486673,2.790812786
9.5,3240,1.054170923,2.790561431
9.5,3240,1.053934232,2.790489753
9.5,3240,1.053850778,2.790467726
9.5,3240,1.053820058,2.790460469
9.5,3240,1.053807021,2.790457645
9.5,3240,1.05380151,2.790456534
9.5,3240,1.053799191,2.790456109
9.5,3240,1.053798218,2.790455938
9.5,3240,1.053797811,2.790455878
9.5,3780,1.053797643,2.790455857
9.5,3780,1.060426511,2.975708727
9.5,3780,1.083706308,3.022715246
9.5,3780,1.095516416,3.034520794
9.5,3780,1.100113344,3.037473462
9.5,3780,1.101710669,3.0382112
9.5,3780,1.102227286,3.038394554
9.5,3780,1.102397563,3.038443926
9.5,3780,1.102455065,3.038458141
9.5,3780,1.102476346,3.038462786
9.5,3780,1.102485095,3.038464526
9.5,3780,1.102488673,3.038465159
9.5,3780,1.102490131,3.038465402
9.5,3780,1.102490722,3.038465482
9.5,3780,1.10249096,3.038465508
11,3780,1.102491055,3.038465517
11,3780,1.158725961,3.322019605
11,3780,1.206032645,3.389872986
11,3780,1.22658714,3.405867095
11,3780,1.234014042,3.409623724
11,3780,1.236464071,3.410502067
11,3780,1.237221948,3.410705319
11,3780,1.237458751,3.410755559
11,3780,1.237536747,3.410769277
11,3780,1.237563652,3.410773336
11,3780,1.237574538,3.410774806
11,3780,1.237578925,3.410775322
11,3780,1.237580688,3.410775514
11,3780,1.237581394,3.410775575
11,3780,1.237581674,3.410775594
11,3420,1.237581786,3.4107756
11,3420,1.234018238,3.274322281
11,3420,1.21718194,3.240570913
11,3420,1.208469586,3.232160301
11,3420,1.205023707,3.230066028
11,3420,1.203808861,3.229544735
11,3420,1.203404982,3.229413353
11,3420,1.203272152,3.229378605
11,3420,1.203222814,3.229367559
11,3420,1.20320352,3.229363763
11,3420,1.203195489,3.229362343
11,3420,1.203192163,3.229361827
11,3420,1.20319079,3.229361629
11,3420,1.203190227,3.229361564
11,3420,1.203189997,3.229361542
10,3600,1.132990522,3.081734217
10,3600,1.132990522,3.081734217
10,3600,1.132990521,3.081734215
10,3600,1.13299052,3.081734214
10,3600,1.13299052,3.081734214
11,3600,1.13299052,3.081734214
11,3600,1.169084124,3.26300116
11,3600,1.199958793,3.307442529
11,3600,1.213649655,3.31823191
11,3600,1.218694935,3.320841016
11,3600,1.220395531,3.321471568
11,3600,1.220934656,3.321623164
11,3600,1.221109997,3.321662783
11,3600,1.221168904,3.321673954
11,3600,1.221190693,3.321677547
11,3600,1.221199617,3.32167887
11,3600,1.221203256,3.321679342
11,3600,1.221204736,3.32167952
11,3960,1.221205335,3.321679578
11,3960,1.224971047,3.456701774
11,3960,1.240672122,3.487710105
11,3960,1.248278636,3.494781812
11,3960,1.251093679,3.496386968
11,3960,1.252019139,3.496749882
11,3960,1.252309323,3.49683452
11,3960,1.252404176,3.496856627
11,3960,1.252437131,3.496863056
11,3960,1.252450441,3.496865319
11,3960,1.2524558,3.496866126
11,3960,1.25245795,3.496866421
11,3960,1.252458807,3.496866512
9.5,3960,1.252459146,3.49686654
9.5,3960,1.195089474,3.206654563
9.5,3960,1.14748324,3.137513542
9.5,3960,1.1268772,3.120786005
9.5,3960,1.119427184,3.116724022
9.5,3960,1.116964047,3.115740199
9.5,3960,1.116194919,3.115502704
9.5,3960,1.115959841,3.115443935
9.5,3960,1.115882774,3.11542753
9.5,3960,1.115856058,3.11542254
9.5,3960,1.115845254,3.115420719
9.5,3960,1.1158409,3.115420047
9.5,3960,1.11583915,3.115419794
9.5,3420,1.115838451,3.115419712
9.5,3420,1.112832105,2.939071782
9.5,3420,1.090883509,2.892850666
9.5,3420,1.079087864,2.880613955
9.5,3420,1.07427068,2.877370798
9.5,3420,1.072516916,2.876510438
9.5,3420,1.071921249,2.876282844
9.5,3420,1.071720568,2.876219751
9.5,3420,1.071650612,2.876200855
9.5,3420,1.071624774,2.876194645
9.5,3420,1.071613903,2.876192269
9.5,3420,1.071609349,2.87619135
9.5,3420,1.071607447,2.876190986
9,3420,1.071606658,2.876190861
9,3420,1.053940222,2.78733874
9,3420,1.038126237,2.763391616
9,3420,1.030716921,2.756904058
9,3420,1.027830091,2.755149331
9,3420,1.026801922,2.754674443
9,3420,1.026455434,2.754545549
9,3420,1.026337648,2.754508363
9,3420,1.026293213,2.754495896
9,3420,1.026275419,2.75449136
9,3420,1.0262679,2.754489586
9,3420,1.02626474,2.75448891
9,3420,1.026263416,2.754488639
9,3240,1.026262865,2.754488545
9,3240,1.02436196,2.69515661
9,3240,1.016406797,2.678638081
9,3240,1.01205171,2.674029969
9,3240,1.010223815,2.672742506
9,3240,1.009544483,2.67238513
9,3240,1.009299741,2.672281162
9,3240,1.009210151,2.67224875
9,3240,1.009176174,2.672237889
9,3240,1.00916157,2.672233624
9,3240,1.009155287,2.672231927
9,3240,1.009152601,2.672231271
9,3240,1.009151456,2.672231003
10.5,3240,1.009150972,2.672230908
10.5,3240,1.060196618,2.927773665
10.5,3240,1.106279171,2.99638957
10.5,3240,1.12790969,3.014543085
10.5,3240,1.136348913,3.019327063
10.5,3240,1.139353558,3.020582648
10.5,3240,1.140364665,3.020911447
10.5,3240,1.140694295,3.020998513
10.5,3240,1.140805348,3.02102343
10.5,3240,1.140846294,3.021031545
10.5,3240,1.140862867,3.021034514
10.5,3240,1.140869807,3.021035657
10.5,3240,1.140872701,3.021036084
10.5,3780,1.140873905,3.021036252
10.5,3780,1.148630945,3.223796029
10.5,3780,1.173712792,3.273086899
10.5,3780,1.186149618,3.284939556
10.5,3780,1.190892405,3.287777773
10.5,3780,1.19250888,3.288456794
10.5,3780,1.193021975,3.288618471
10.5,3780,1.193188537,3.288660455
10.5,3780,1.193244557,3.2886723
10.5,3780,1.193265293,3.288676109
10.5,3780,1.193273745,3.288677503
10.5,3780,1.193277174,3.288677998
10.5,3780,1.193278561,3.288678184
11,3780,1.193279119,3.288678244
11,3780,1.211817097,3.381979944
11,3780,1.227301695,3.404011324
11,3780,1.234004757,3.409188102
11,3780,1.236413324,3.410398555
11,3780,1.237196013,3.410678769
11,3780,1.237447935,3.410748052
11,3780,1.23753209,3.410766886
11,3420,1.237561622,3.410772479
11,3420,1.234012154,3.274321514
11,3420,1.217180124,3.240570722
11,3420,1.208469048,3.232160253
11,3420,1.205023548,3.230066017
11,3420,1.203808815,3.229544732
11,3420,1.203404967,3.229413353
11,3420,1.203272147,3.229378605
10,3420,1.203222812,3.229367559
10,3420,1.168567971,3.055971489
10,3420,1.138216475,3.011442192
10,3420,1.124299251,2.999895202
10,3420,1.118979531,2.996898042
10,3420,1.11711656,2.996119149
10,3420,1.116500932,2.995917388
10,3420,1.116297603,2.995862515
10,3240,1.116227777,2.995846353
10,3240,1.11392715,2.930531525
10,3240,1.105292388,2.91308555
10,3240,1.100674244,2.908415241
10,3240,1.09877575,2.907162745
10,3240,1.098083962,2.906828835
10,3240,1.097839211,2.906735244
10,3240,1.097750858,2.906706921
9,3240,1.097717867,2.906697722
9,3240,1.063850848,2.737119807
9,3240,1.033036943,2.690330437
9,3240,1.018305032,2.677290411
9,3240,1.012424339,2.673646057
9,3240,1.010279596,2.672630489
9,3240,1.009547324,2.672350966
9,3240,1.009296466,2.672269914
9,3600,1.009207752,2.672244725
9,3600,1.0133784,2.790860929
9,3600,1.028755375,2.822406883
9,3600,1.036814429,2.830739478
9,3600,1.040052754,2.832932226
9,3600,1.04120983,2.833506744
9,3600,1.041599065,2.833658816
9,3600,1.04172862,2.833700965
9.5,3600,1.041777284,2.833714861
9.5,3600,1.060161399,2.926363148
9.5,3600,1.076251082,2.950416673
9.5,3600,1.083580459,2.956628899
9.5,3600,1.086350834,2.958225949
9.5,3600,1.087304887,2.958635556
9.5,3600,1.087618572,2.958742308
9.5,3600,1.087724276,2.95877247
9.5,3960,1.087762981,2.958782146
9.5,3960,1.090615713,3.077078007
9.5,3960,1.104711369,3.106082563
9.5,3960,1.111780012,3.113148688
9.5,3960,1.114477185,3.114862253
9.5,3960,1.11539011,3.115276166
9.5,3960,1.11568313,3.115378471
9.5,3960,1.115780153,3.115406326
9,3960,1.115814634,3.11541486
9,3960,1.09634097,3.016455985
9,3960,1.079899981,2.99201652
9,3960,1.072681273,2.985948207
9,3960,1.070047885,2.984444543
9,3960,1.069173138,2.984072986
9,3960,1.068894053,2.983978967
9,3960,1.068801561,2.98395277
9,3600,1.06876877,2.983944663
9,3600,1.067153236,2.873039056
9,3600,1.053567398,2.844064081
9,3600,1.046325994,2.836446333
9,3600,1.043404111,2.834446171
9,3600,1.042355647,2.833920737
9,3600,1.042002897,2.833781803
9,3600,1.041884365,2.833742898
10,3600,1.041840022,2.83373011
10,3600,1.078467722,3.018462814
10,3600,1.110384009,3.065724431
10,3600,1.124811281,3.077691658
10,3600,1.130226957,3.080709292
10,3600,1.132086817,3.081470371
10,3600,1.132689074,3.081661667
10,3600,1.132884228,3.081712279
10,3240,1.132949912,3.081726787
10,3240,1.129184402,2.953313878
10,3240,1.112476579,2.91918263
10,3240,1.103485831,2.910043586
10,3240,1.099780159,2.907595788
10,3240,1.098418893,2.906941139
10,3240,1.097953206,2.906766658
10,3240,1.097794952,2.906717612
11,3240,1.097733976,2.906701119
11,3240,1.131305725,3.074436797
11,3240,1.161258474,3.11827756
11,3240,1.175162368,3.12962761
11,3240,1.180525398,3.132554267
11,3240,1.182417477,3.133308637
11,3240,1.183047971,3.133502783
11,3240,1.183257465,3.133555161
11,3420,1.183329799,3.133570482
11,3420,1.186340748,3.205331214
11,3420,1.195600276,3.22335226
11,3420,1.2003271,3.227852981
11,3420,1.202188085,3.228976417
11,3420,1.202840914,3.229256578
11,3420,1.203063146,3.229330047
11,3420,1.203140977,3.229351087
10.5,3420,1.203169431,3.229357665
10.5,3420,1.185900473,3.142904077
10.5,3420,1.170839449,3.121008148
10.5,3420,1.16398322,3.115435957
10.5,3420,1.161388422,3.114021184
10.5,3420,1.160494447,3.113663191
10.5,3420,1.160198414,3.113570301
10.5,3420,1.160096888,3.113543843
10.5,3420,1.160059809,3.113535473
10.5,3420,1.160044575,3.113532404
10.5,3420,1.160038224,3.113531244
10.5,3420,1.160035589,3.113530817
10.5,3420,1.1600345,3.113530652
10.5,3780,1.160034052,3.113530597
10.5,3780,1.164401442,3.246388911
10.5,3780,1.180590601,3.278525906
10.5,3780,1.188651328,3.286244331
10.5,3780,1.19172496,3.288089439
10.5,3780,1.192770301,3.288530356
10.5,3780,1.193104629,3.288636826
10.5,3780,1.19321403,3.28866497
10.5,3780,1.193253246,3.288673566
10.5,3780,1.193268805,3.288676567
10.5,3780,1.19327516,3.288677666
10.5,3780,1.193277742,3.288678056
10.5,3780,1.193278788,3.288678203
9,3780,1.193279209,3.28867825
9,3780,1.137207997,3.005426164
9,3780,1.089322611,2.934427814
9,3780,1.067932965,2.916352441
9,3780,1.059952336,2.911732431
9,3780,1.057229466,2.910554195
9,3780,1.0563522,2.91025479
9,3780,1.05607609,2.910177109
9,3780,1.055984843,2.91015496
9,3780,1.055952496,2.910147978
9,3780,1.055939347,2.910145388
9,3780,1.055933964,2.910144407
9,3780,1.055931769,2.910144045
9,3240,1.055930877,2.910143905
9,3240,1.052224804,2.738063092
9,3240,1.029801612,2.690592743
9,3240,1.017404764,2.677363673
9,3240,1.012181412,2.673672212
9,3240,1.010215615,2.672639779
9,3240,1.009529473,2.672354095
9,3240,1.009291222,2.672271053
9,3240,1.009205988,2.672245134
9,3240,1.00917425,2.672236475
9,3240,1.009160661,2.672233068
9,3240,1.009154869,2.672231712
9,3240,1.009152412,2.672231187
9.5,3240,1.009151373,2.672230973
9.5,3240,1.026230431,2.757882254
9.5,3240,1.041809803,2.78151665
9.5,3240,1.04923305,2.788005308
9.5,3240,1.052169265,2.789778949
9.5,3240,1.05322994,2.790263637
9.5,3240,1.053592625,2.790396582
9.5,3240,1.053716992,2.790435082
9.5,3240,1.05376446,2.790448103
9.5,3240,1.053783499,2.790452833
9.5,3240,1.053791605,2.790454693
9.5,3240,1.053795037,2.790455405
9.5,3240,1.053796486,2.790455692
9.5,3420,1.053797094,2.790455792
9.5,3420,1.056177225,2.853322107
9.5,3420,1.064464595,2.870108303
9.5,3420,1.068838456,2.87456736
9.5,3420,1.070612341,2.875750868
9.5,3420,1.071251709,2.876064113
9.5,3420,1.071474939,2.876150982
9.5,3420,1.071554828,2.876177125
9.5,3420,1.071584407,2.876185565
9.5,3420,1.071596976,2.876188795
9.5,3420,1.071602287,2.876190043
9.5,3420,1.071604517,2.876190513
9.5,3420,1.071605451,2.876190699
11,3420,1.071605838,2.876190763
11,3420,1.124193725,3.1397455
11,3420,1.170279006,3.206886412
11,3420,1.191222763,3.223741553
11,3420,1.19913679,3.227957267
11,3420,1.201866684,3.22900724
11,3420,1.20275458,3.229267504
11,3420,1.203037308,3.229333697
11,3420,1.203132268,3.22935237
11,3420,1.203166128,3.229358147
11,3420,1.203180089,3.229360279
11,3420,1.203185844,3.229361076
11,3420,1.203188211,3.229361382
11,3960,1.203189179,3.229361482
11,3960,1.20999276,3.435296535
11,3960,1.234297368,3.482817722
11,3960,1.246023869,3.493667305
11,3960,1.250364933,3.496134496
11,3960,1.251801649,3.496695303
11,3960,1.252242962,3.496821756
11,3960,1.252380123,3.496852696
11,3960,1.252428901,3.496861934
11,3960,1.252447152,3.496864924
11,3960,1.25245449,3.496865989
11,3960,1.252457427,3.496866358
11,3960,1.252458599,3.496866492
